ADVID,DATE,HOUR,PRODID,IMPRESSIONS,POSITION,BID,CLICKS,COST,BOOKINGS,REVENUE,BUDGET,PRICE,DAY,WEEK,CR,CTR,WEEKDAY
3,2024-01-07,5,2,313,2.0,4.26,34,144.41,0,0,6885240.45,80,26,3,0.0,0.10862619808306709,Sunday
3,2024-01-07,5,3,548,3.0,2.87,22,63.1,0,0,6885240.45,70,26,3,0.0,0.040145985401459854,Sunday
3,2024-01-07,6,1,195,5.0,8.31,10,40.6,1,100,6885129.19,100,26,3,0.1,0.05128205128205128,Sunday
3,2024-01-07,6,2,437,5.0,4.22,12,30.73,0,0,6885129.19,80,26,3,0.0,0.02745995423340961,Sunday
3,2024-01-07,6,3,648,4.0,2.87,14,39.94,0,0,6885129.19,70,26,3,0.0,0.021604938271604937,Sunday
3,2024-01-07,7,1,302,5.0,8.33,28,198.99,2,200,6884116.95,100,26,3,0.07142857142857142,0.09271523178807947,Sunday
3,2024-01-07,7,2,670,1.0,4.26,113,481.0,7,560,6884116.95,80,26,3,0.061946902654867256,0.16865671641791044,Sunday
3,2024-01-07,7,3,1410,2.0,2.89,115,332.24,3,210,6884116.95,70,26,3,0.02608695652173913,0.08156028368794327,Sunday
3,2024-01-07,8,1,372,1.0,8.41,53,444.0,2,200,6883506.85,100,26,3,0.03773584905660377,0.1424731182795699,Sunday
3,2024-01-07,8,2,893,7.0,4.23,13,54.19,0,0,6883506.85,80,26,3,0.0,0.014557670772676373,Sunday
3,2024-01-07,8,3,1794,4.0,2.9,39,111.91,1,70,6883506.85,70,26,3,0.02564102564102564,0.021739130434782608,Sunday
3,2024-01-07,9,1,522,10.0,8.34,14,116.73,2,200,6883381.7,100,26,3,0.14285714285714285,0.02681992337164751,Sunday
3,2024-01-07,9,2,1150,11.0,4.21,2,8.42,0,0,6883381.7,80,26,3,0.0,0.0017391304347826088,Sunday
3,2024-01-07,9,3,2319,11.0,2.87,0,0.0,0,0,6883381.7,70,26,3,0.0,0.0,Sunday
3,2024-01-07,10,1,522,12.0,8.31,8,0.4,2,200,6883325.74,100,26,3,0.25,0.01532567049808429,Sunday
3,2024-01-07,10,2,1442,9.0,4.28,13,55.56,1,80,6883325.74,80,26,3,0.07692307692307693,0.009015256588072122,Sunday
3,2024-01-07,10,3,2357,11.0,2.87,0,0.0,0,0,6883325.74,70,26,3,0.0,0.0,Sunday
3,2024-01-07,11,1,659,9.0,8.43,10,83.94,2,200,6883177.84,100,26,3,0.2,0.015174506828528073,Sunday
3,2024-01-07,11,2,1477,9.0,4.27,13,55.3,2,160,6883177.84,80,26,3,0.15384615384615385,0.008801624915368992,Sunday
3,2024-01-07,11,3,2798,9.0,2.9,3,8.65,0,0,6883177.84,70,26,3,0.0,0.001072194424588992,Sunday
3,2024-01-07,12,1,663,12.0,8.32,7,0.35,0,0,6883177.34,100,26,3,0.0,0.010558069381598794,Sunday
3,2024-01-07,12,2,1567,12.0,4.24,3,0.15,2,160,6883177.34,80,26,3,0.6666666666666666,0.0019144862795149968,Sunday
3,2024-01-07,12,3,1961,9.0,2.88,0,0.0,0,0,6883177.34,70,26,3,0.0,0.0,Sunday
3,2024-01-07,13,1,681,11.0,8.36,6,50.01,3,300,6883076.44,100,26,3,0.5,0.00881057268722467,Sunday
3,2024-01-07,13,2,1574,10.0,4.25,12,50.84,3,240,6883076.44,80,26,3,0.25,0.007623888182973317,Sunday
3,2024-01-07,13,3,2783,12.0,2.85,1,0.05,0,0,6883076.44,70,26,3,0.0,0.00035932446999640676,Sunday
3,2024-01-07,14,1,643,8.0,8.46,16,134.56,2,200,6882941.83,100,26,3,0.125,0.024883359253499222,Sunday
3,2024-01-07,14,2,1593,12.0,4.21,1,0.05,0,0,6882941.83,80,26,3,0.0,0.0006277463904582549,Sunday
3,2024-01-07,14,3,3225,10.0,2.88,0,0.0,0,0,6882941.83,70,26,3,0.0,0.0,Sunday
3,2024-01-07,15,1,652,12.0,8.31,8,0.4,3,300,6882916.0,100,26,3,0.375,0.012269938650306749,Sunday
3,2024-01-07,15,2,1467,11.0,4.24,6,25.44,0,0,6882916.0,80,26,3,0.0,0.00408997955010225,Sunday
3,2024-01-07,15,3,2253,12.0,2.87,0,0.0,0,0,6882916.0,70,26,3,0.0,0.0,Sunday
3,2024-01-07,16,1,617,9.0,8.42,13,109.39,2,200,6882765.48,100,26,3,0.15384615384615385,0.02106969205834684,Sunday
3,2024-01-07,16,2,1376,10.0,4.25,9,38.23,1,80,6882765.48,80,26,3,0.1111111111111111,0.006540697674418605,Sunday
3,2024-01-07,16,3,2004,8.0,2.91,1,2.9,0,0,6882765.48,70,26,3,0.0,0.000499001996007984,Sunday
3,2024-01-07,17,1,641,8.0,8.44,22,185.1,1,100,6882560.51,100,26,3,0.045454545454545456,0.0343213728549142,Sunday
3,2024-01-07,17,2,1654,11.0,4.26,4,16.99,1,80,6882560.51,80,26,3,0.25,0.0024183796856106408,Sunday
3,2024-01-07,17,3,3154,9.0,2.88,1,2.88,0,0,6882560.51,70,26,3,0.0,0.0003170577045022194,Sunday
3,2024-01-07,18,1,615,10.0,8.34,14,116.75,3,300,6882362.81,100,26,3,0.21428571428571427,0.022764227642276424,Sunday
3,2024-01-07,18,2,1387,8.0,4.26,19,80.95,1,80,6882362.81,80,26,3,0.05263157894736842,0.0136986301369863,Sunday
3,2024-01-07,18,3,2774,12.0,2.86,0,0.0,0,0,6882362.81,70,26,3,0.0,0.0,Sunday
3,2024-01-07,19,1,507,10.0,8.41,12,100.55,2,200,6882228.46,100,26,3,0.16666666666666666,0.023668639053254437,Sunday
3,2024-01-07,19,2,1308,10.0,4.24,8,33.8,1,80,6882228.46,80,26,3,0.125,0.0061162079510703364,Sunday
3,2024-01-07,19,3,1481,10.0,2.87,0,0.0,0,0,6882228.46,70,26,3,0.0,0.0,Sunday
3,2024-01-07,20,1,456,8.0,8.4,12,100.53,0,0,6882127.92,100,26,3,0.0,0.02631578947368421,Sunday
3,2024-01-07,20,2,1200,11.0,4.24,0,0.0,0,0,6882127.92,80,26,3,0.0,0.0,Sunday
3,2024-01-07,20,3,1463,8.0,2.89,0,0.0,0,0,6882127.92,70,26,3,0.0,0.0,Sunday
3,2024-01-07,21,1,434,6.0,8.44,25,208.74,0,0,6881489.78,100,26,3,0.0,0.0576036866359447,Sunday
3,2024-01-07,21,2,1043,3.0,4.26,86,365.88,4,320,6881489.78,80,26,3,0.046511627906976744,0.08245445829338446,Sunday
3,2024-01-07,21,3,2138,5.0,2.9,22,63.52,0,0,6881489.78,70,26,3,0.0,0.01028999064546305,Sunday
3,2024-01-07,22,1,423,5.0,8.31,20,166.02,0,0,6881233.98,100,26,3,0.0,0.04728132387706856,Sunday
3,2024-01-07,22,2,1050,7.0,4.26,13,55.24,1,80,6881233.98,80,26,3,0.07692307692307693,0.012380952380952381,Sunday
3,2024-01-07,22,3,1307,5.0,2.9,12,34.54,1,70,6881233.98,70,26,3,0.08333333333333333,0.009181331293037491,Sunday
3,2024-01-07,23,1,267,4.0,8.33,21,174.5,1,100,6880639.59,100,26,3,0.047619047619047616,0.07865168539325842,Sunday
3,2024-01-07,23,2,831,2.0,4.29,96,409.51,6,480,6880639.59,80,26,3,0.0625,0.11552346570397112,Sunday
3,2024-01-07,23,3,1146,6.0,2.87,4,10.38,0,0,6880639.59,70,26,3,0.0,0.0034904013961605585,Sunday
3,2024-01-08,0,1,104,1.0,8.72,17,148.03,0,0,6880268.51,100,27,3,0.0,0.16346153846153846,Monday
3,2024-01-08,0,2,258,1.0,4.41,47,205.37,0,0,6880268.51,80,27,3,0.0,0.1821705426356589,Monday
3,2024-01-08,0,3,386,4.0,2.96,6,17.68,0,0,6880268.51,70,27,3,0.0,0.015544041450777202,Monday
3,2024-01-08,1,1,69,1.0,8.73,5,43.46,0,0,6880181.34,100,27,3,0.0,0.07246376811594203,Monday
3,2024-01-08,1,2,153,3.0,4.41,10,43.71,1,80,6880181.34,80,27,3,0.1,0.06535947712418301,Monday
3,2024-01-08,1,3,261,5.0,2.95,0,0.0,0,0,6880181.34,70,27,3,0.0,0.0,Monday
3,2024-01-08,2,1,54,1.0,8.72,10,87.07,0,0,6880028.07,100,27,3,0.0,0.18518518518518517,Monday
3,2024-01-08,2,2,127,3.0,4.4,11,48.37,0,0,6880028.07,80,27,3,0.0,0.08661417322834646,Monday
3,2024-01-08,2,3,249,3.0,2.97,6,17.83,0,0,6880028.07,70,27,3,0.0,0.024096385542168676,Monday
3,2024-01-08,3,1,41,1.0,8.71,5,43.49,0,0,6879974.19,100,27,3,0.0,0.12195121951219512,Monday
3,2024-01-08,3,2,106,5.0,4.36,2,1.5,0,0,6879974.19,80,27,3,0.0,0.018867924528301886,Monday
3,2024-01-08,3,3,165,4.0,2.98,3,8.89,0,0,6879974.19,70,27,3,0.0,0.01818181818181818,Monday
3,2024-01-08,4,1,54,4.0,8.61,1,8.61,0,0,6879866.77,100,27,3,0.0,0.018518518518518517,Monday
3,2024-01-08,4,2,151,2.0,4.41,17,74.96,1,80,6879866.77,80,27,3,0.058823529411764705,0.11258278145695365,Monday
3,2024-01-08,4,3,302,3.0,2.99,8,23.85,0,0,6879866.77,70,27,3,0.0,0.026490066225165563,Monday
3,2024-01-08,5,1,159,4.0,8.61,8,68.76,0,0,6879474.57,100,27,3,0.0,0.050314465408805034,Monday
3,2024-01-08,5,2,406,1.0,4.43,65,287.98,2,160,6879474.57,80,27,3,0.03076923076923077,0.16009852216748768,Monday
3,2024-01-08,5,3,690,4.0,2.96,12,35.45,0,0,6879474.57,70,27,3,0.0,0.017391304347826087,Monday
3,2024-01-08,6,1,338,11.0,8.6,5,42.93,1,100,6879386.06,100,27,3,0.2,0.014792899408284023,Monday
3,2024-01-08,6,2,674,9.0,4.43,7,30.69,1,80,6879386.06,80,27,3,0.14285714285714285,0.010385756676557863,Monday
3,2024-01-08,6,3,1470,7.0,2.98,5,14.88,0,0,6879386.06,70,27,3,0.0,0.003401360544217687,Monday
3,2024-01-08,7,1,403,11.0,8.61,6,51.59,2,200,6879303.47,100,27,3,0.3333333333333333,0.01488833746898263,Monday
3,2024-01-08,7,2,941,8.0,4.44,7,31.0,1,80,6879303.47,80,27,3,0.14285714285714285,0.007438894792773645,Monday
3,2024-01-08,7,3,1574,10.0,2.97,0,0.0,0,0,6879303.47,70,27,3,0.0,0.0,Monday
3,2024-01-08,8,1,373,8.0,8.65,18,155.22,2,200,6879133.63,100,27,3,0.1111111111111111,0.04825737265415549,Monday
3,2024-01-08,8,2,846,11.0,4.37,2,8.71,0,0,6879133.63,80,27,3,0.0,0.002364066193853428,Monday
3,2024-01-08,8,3,1512,10.0,2.99,2,5.91,0,0,6879133.63,70,27,3,0.0,0.0013227513227513227,Monday
3,2024-01-08,9,1,334,8.0,8.7,12,104.0,3,300,6878998.92,100,27,3,0.25,0.03592814371257485,Monday
3,2024-01-08,9,2,867,9.0,4.39,7,30.7,0,0,6878998.92,80,27,3,0.0,0.008073817762399077,Monday
3,2024-01-08,9,3,1574,12.0,2.96,0,0.0,0,0,6878998.92,70,27,3,0.0,0.0,Monday
3,2024-01-08,10,1,344,6.0,8.68,20,173.48,2,200,6878798.95,100,27,3,0.1,0.05813953488372093,Monday
3,2024-01-08,10,2,819,8.0,4.42,6,26.49,0,0,6878798.95,80,27,3,0.0,0.007326007326007326,Monday
3,2024-01-08,10,3,1265,9.0,2.99,0,0.0,0,0,6878798.95,70,27,3,0.0,0.0,Monday
3,2024-01-08,11,1,319,9.0,8.72,10,87.16,1,100,6878698.68,100,27,3,0.1,0.03134796238244514,Monday
3,2024-01-08,11,2,882,11.0,4.38,3,13.11,0,0,6878698.68,80,27,3,0.0,0.003401360544217687,Monday
3,2024-01-08,11,3,1620,12.0,2.96,0,0.0,0,0,6878698.68,70,27,3,0.0,0.0,Monday
3,2024-01-08,12,1,390,8.0,8.73,10,86.7,3,300,6878591.57,100,27,3,0.3,0.02564102564102564,Monday
3,2024-01-08,12,2,889,10.0,4.36,4,17.41,0,0,6878591.57,80,27,3,0.0,0.0044994375703037125,Monday
3,2024-01-08,12,3,1742,8.0,3.0,1,3.0,0,0,6878591.57,70,27,3,0.0,0.000574052812858783,Monday
3,2024-01-08,13,1,337,10.0,8.6,5,42.98,1,100,6878531.07,100,27,3,0.2,0.01483679525222552,Monday
3,2024-01-08,13,2,1124,11.0,4.4,4,17.52,1,80,6878531.07,80,27,3,0.25,0.0035587188612099642,Monday
3,2024-01-08,13,3,1439,12.0,2.95,0,0.0,0,0,6878531.07,70,27,3,0.0,0.0,Monday
3,2024-01-08,14,1,399,12.0,8.58,3,0.15,1,100,6878489.81,100,27,3,0.3333333333333333,0.007518796992481203,Monday
3,2024-01-08,14,2,1026,11.0,4.38,6,26.14,0,0,6878489.81,80,27,3,0.0,0.005847953216374269,Monday
3,2024-01-08,14,3,1766,8.0,3.0,5,14.98,0,0,6878489.81,70,27,3,0.0,0.0028312570781426952,Monday
3,2024-01-08,15,1,403,12.0,8.58,3,0.15,1,100,6878438.31,100,27,3,0.3333333333333333,0.007444168734491315,Monday
3,2024-01-08,15,2,1066,8.0,4.41,11,48.38,1,80,6878438.31,80,27,3,0.09090909090909091,0.010318949343339587,Monday
3,2024-01-08,15,3,1920,11.0,2.98,1,2.96,0,0,6878438.31,70,27,3,0.0,0.0005208333333333333,Monday
3,2024-01-08,16,1,429,12.0,8.58,6,0.3,0,0,6878423.0,100,27,3,0.0,0.013986013986013986,Monday
3,2024-01-08,16,2,1073,12.0,4.36,1,0.05,0,0,6878423.0,80,27,3,0.0,0.0009319664492078285,Monday
3,2024-01-08,16,3,1861,8.0,3.0,5,14.96,1,70,6878423.0,70,27,3,0.2,0.0026867275658248252,Monday
3,2024-01-08,17,1,397,12.0,8.57,6,0.3,1,100,6878387.38,100,27,3,0.16666666666666666,0.015113350125944584,Monday
3,2024-01-08,17,2,1192,9.0,4.41,6,26.4,1,80,6878387.38,80,27,3,0.16666666666666666,0.0050335570469798654,Monday
3,2024-01-08,17,3,1613,8.0,3.0,3,8.93,0,0,6878387.38,70,27,3,0.0,0.0018598884066955983,Monday
3,2024-01-08,18,1,462,10.0,8.62,5,42.94,1,100,6878344.39,100,27,3,0.2,0.010822510822510822,Monday
3,2024-01-08,18,2,1196,12.0,4.38,1,0.05,1,80,6878344.39,80,27,3,1.0,0.0008361204013377926,Monday
3,2024-01-08,18,3,1506,8.0,2.99,0,0.0,0,0,6878344.39,70,27,3,0.0,0.0,Monday
3,2024-01-08,19,1,454,9.0,8.69,16,139.02,2,200,6878170.12,100,27,3,0.125,0.03524229074889868,Monday
3,2024-01-08,19,2,976,8.0,4.43,8,35.25,1,80,6878170.12,80,27,3,0.125,0.00819672131147541,Monday
3,2024-01-08,19,3,1447,12.0,2.95,0,0.0,0,0,6878170.12,70,27,3,0.0,0.0,Monday
3,2024-01-08,20,1,365,12.0,8.61,2,0.1,0,0,6878123.16,100,27,3,0.0,0.005479452054794521,Monday
3,2024-01-08,20,2,1105,9.0,4.43,10,43.85,2,160,6878123.16,80,27,3,0.2,0.00904977375565611,Monday
3,2024-01-08,20,3,1557,8.0,3.0,1,3.0,0,0,6878123.16,70,27,3,0.0,0.0006422607578676942,Monday
3,2024-01-08,21,1,359,12.0,8.6,6,0.3,2,200,6878067.14,100,27,3,0.3333333333333333,0.016713091922005572,Monday
3,2024-01-08,21,2,904,8.0,4.43,12,52.75,1,80,6878067.14,80,27,3,0.08333333333333333,0.01327433628318584,Monday
3,2024-01-08,21,3,1105,9.0,2.99,1,2.98,0,0,6878067.14,70,27,3,0.0,0.0009049773755656109,Monday
3,2024-01-08,22,1,303,10.0,8.71,5,43.53,1,100,6877986.77,100,27,3,0.2,0.0165016501650165,Monday
3,2024-01-08,22,2,700,8.0,4.42,7,30.88,0,0,6877986.77,80,27,3,0.0,0.01,Monday
3,2024-01-08,22,3,1027,7.0,2.99,2,5.96,0,0,6877986.77,70,27,3,0.0,0.0019474196689386564,Monday
3,2024-01-08,23,1,157,3.0,8.65,17,146.78,0,0,6877668.98,100,27,3,0.0,0.10828025477707007,Monday
3,2024-01-08,23,2,377,3.0,4.38,31,135.52,2,160,6877668.98,80,27,3,0.06451612903225806,0.08222811671087533,Monday
3,2024-01-08,23,3,668,4.0,2.97,12,35.49,1,70,6877668.98,70,27,3,0.08333333333333333,0.017964071856287425,Monday
3,2024-01-09,0,1,107,3.0,8.61,10,85.92,1,100,6877473.5,100,28,4,0.1,0.09345794392523364,Tuesday
3,2024-01-09,0,2,217,2.0,4.41,21,91.86,0,0,6877473.5,80,28,4,0.0,0.0967741935483871,Tuesday
3,2024-01-09,0,3,447,4.0,2.95,6,17.69,0,0,6877473.5,70,28,4,0.0,0.013422818791946308,Tuesday
3,2024-01-09,1,1,60,5.0,8.63,7,14.43,1,100,6877320.56,100,28,4,0.14285714285714285,0.11666666666666667,Tuesday
3,2024-01-09,1,2,163,4.0,4.36,7,30.49,1,80,6877320.56,80,28,4,0.14285714285714285,0.04294478527607362,Tuesday
3,2024-01-09,1,3,298,1.0,3.0,36,108.02,0,0,6877320.56,70,28,4,0.0,0.12080536912751678,Tuesday
3,2024-01-09,2,1,42,1.0,8.7,7,60.56,0,0,6877068.44,100,28,4,0.0,0.16666666666666666,Tuesday
3,2024-01-09,2,2,130,1.0,4.4,22,96.87,0,0,6877068.44,80,28,4,0.0,0.16923076923076924,Tuesday
3,2024-01-09,2,3,178,1.0,2.97,32,94.69,1,70,6877068.44,70,28,4,0.03125,0.1797752808988764,Tuesday
3,2024-01-09,3,1,45,4.0,8.6,5,42.91,0,0,6876959.45,100,28,4,0.0,0.1111111111111111,Tuesday
3,2024-01-09,3,2,95,2.0,4.42,15,65.59,0,0,6876959.45,80,28,4,0.0,0.15789473684210525,Tuesday
3,2024-01-09,3,3,200,5.0,2.95,1,0.49,0,0,6876959.45,70,28,4,0.0,0.005,Tuesday
3,2024-01-09,4,1,44,5.0,8.62,5,11.13,0,0,6876838.41,100,28,4,0.0,0.11363636363636363,Tuesday
3,2024-01-09,4,2,148,4.0,4.38,6,26.11,0,0,6876838.41,80,28,4,0.0,0.04054054054054054,Tuesday
3,2024-01-09,4,3,193,1.0,3.0,28,83.79,1,70,6876838.41,70,28,4,0.03571428571428571,0.14507772020725387,Tuesday
3,2024-01-09,5,1,199,4.0,8.62,13,111.44,0,0,6876325.14,100,28,4,0.0,0.06532663316582915,Tuesday
3,2024-01-09,5,2,412,2.0,4.43,45,199.14,1,80,6876325.14,80,28,4,0.022222222222222223,0.10922330097087378,Tuesday
3,2024-01-09,5,3,781,2.0,2.98,68,202.7,1,70,6876325.14,70,28,4,0.014705882352941176,0.08706786171574904,Tuesday
3,2024-01-09,6,1,304,11.0,8.59,5,42.94,0,0,6876260.28,100,28,4,0.0,0.01644736842105263,Tuesday
3,2024-01-09,6,2,703,9.0,4.39,5,21.92,0,0,6876260.28,80,28,4,0.0,0.007112375533428165,Tuesday
3,2024-01-09,6,3,1464,10.0,2.97,0,0.0,0,0,6876260.28,70,28,4,0.0,0.0,Tuesday
3,2024-01-09,7,1,346,9.0,8.7,8,69.51,1,100,6876177.66,100,28,4,0.125,0.023121387283236993,Tuesday
3,2024-01-09,7,2,834,10.0,4.37,3,13.11,0,0,6876177.66,80,28,4,0.0,0.0035971223021582736,Tuesday
3,2024-01-09,7,3,1506,12.0,2.96,0,0.0,0,0,6876177.66,70,28,4,0.0,0.0,Tuesday
3,2024-01-09,8,1,389,11.0,8.58,3,25.72,1,100,6876116.71,100,28,4,0.3333333333333333,0.007712082262210797,Tuesday
3,2024-01-09,8,2,806,9.0,4.41,6,26.34,0,0,6876116.71,80,28,4,0.0,0.007444168734491315,Tuesday
3,2024-01-09,8,3,1730,9.0,2.97,3,8.9,0,0,6876116.71,70,28,4,0.0,0.0017341040462427746,Tuesday
3,2024-01-09,9,1,348,10.0,8.64,4,34.44,0,0,6876069.15,100,28,4,0.0,0.011494252873563218,Tuesday
3,2024-01-09,9,2,967,11.0,4.39,3,13.12,0,0,6876069.15,80,28,4,0.0,0.0031023784901758012,Tuesday
3,2024-01-09,9,3,1103,11.0,2.96,0,0.0,0,0,6876069.15,70,28,4,0.0,0.0,Tuesday
3,2024-01-09,10,1,332,11.0,8.62,9,77.23,0,0,6875948.01,100,28,4,0.0,0.02710843373493976,Tuesday
3,2024-01-09,10,2,817,7.0,4.43,10,43.91,0,0,6875948.01,80,28,4,0.0,0.012239902080783354,Tuesday
3,2024-01-09,10,3,1240,10.0,2.97,0,0.0,0,0,6875948.01,70,28,4,0.0,0.0,Tuesday
3,2024-01-09,11,1,334,12.0,8.59,3,0.15,1,100,6875947.71,100,28,4,0.3333333333333333,0.008982035928143712,Tuesday
3,2024-01-09,11,2,849,12.0,4.37,3,0.15,0,0,6875947.71,80,28,4,0.0,0.0035335689045936395,Tuesday
3,2024-01-09,11,3,1354,12.0,2.95,0,0.0,0,0,6875947.71,70,28,4,0.0,0.0,Tuesday
3,2024-01-09,12,1,353,11.0,8.63,7,60.22,2,200,6875871.37,100,28,4,0.2857142857142857,0.019830028328611898,Tuesday
3,2024-01-09,12,2,800,10.0,4.39,3,13.12,0,0,6875871.37,80,28,4,0.0,0.00375,Tuesday
3,2024-01-09,12,3,1662,9.0,3.0,1,2.99,0,0,6875871.37,70,28,4,0.0,0.0006016847172081829,Tuesday
3,2024-01-09,13,1,368,9.0,8.7,8,69.54,1,100,6875785.67,100,28,4,0.125,0.021739130434782608,Tuesday
3,2024-01-09,13,2,963,10.0,4.41,3,13.18,1,80,6875785.67,80,28,4,0.3333333333333333,0.003115264797507788,Tuesday
3,2024-01-09,13,3,1390,10.0,2.99,1,2.98,0,0,6875785.67,70,28,4,0.0,0.0007194244604316547,Tuesday
3,2024-01-09,14,1,380,9.0,8.71,9,78.17,1,100,6875681.09,100,28,4,0.1111111111111111,0.02368421052631579,Tuesday
3,2024-01-09,14,2,1076,9.0,4.42,6,26.41,2,160,6875681.09,80,28,4,0.3333333333333333,0.0055762081784386614,Tuesday
3,2024-01-09,14,3,1558,10.0,2.99,0,0.0,0,0,6875681.09,70,28,4,0.0,0.0,Tuesday
3,2024-01-09,15,1,399,12.0,8.6,5,0.25,2,200,6875667.66,100,28,4,0.4,0.012531328320802004,Tuesday
3,2024-01-09,15,2,1043,10.0,4.4,3,13.18,1,80,6875667.66,80,28,4,0.3333333333333333,0.0028763183125599234,Tuesday
3,2024-01-09,15,3,1557,10.0,2.98,0,0.0,0,0,6875667.66,70,28,4,0.0,0.0,Tuesday
3,2024-01-09,16,1,400,8.0,8.73,12,104.53,2,200,6875538.28,100,28,4,0.16666666666666666,0.03,Tuesday
3,2024-01-09,16,2,1110,10.0,4.4,5,21.9,0,0,6875538.28,80,28,4,0.0,0.0045045045045045045,Tuesday
3,2024-01-09,16,3,1526,9.0,2.95,1,2.95,0,0,6875538.28,70,28,4,0.0,0.000655307994757536,Tuesday
3,2024-01-09,17,1,412,10.0,8.69,13,112.8,2,200,6875409.36,100,28,4,0.15384615384615385,0.03155339805825243,Tuesday
3,2024-01-09,17,2,1038,10.0,4.41,3,13.12,0,0,6875409.36,80,28,4,0.0,0.002890173410404624,Tuesday
3,2024-01-09,17,3,1566,8.0,3.0,1,3.0,0,0,6875409.36,70,28,4,0.0,0.0006385696040868455,Tuesday
3,2024-01-09,18,1,429,11.0,8.62,4,34.44,0,0,6875358.87,100,28,4,0.0,0.009324009324009324,Tuesday
3,2024-01-09,18,2,970,11.0,4.36,3,13.07,1,80,6875358.87,80,28,4,0.3333333333333333,0.003092783505154639,Tuesday
3,2024-01-09,18,3,2153,9.0,2.99,1,2.98,0,0,6875358.87,70,28,4,0.0,0.00046446818392940084,Tuesday
3,2024-01-09,19,1,437,11.0,8.62,8,68.7,1,100,6875237.1,100,28,4,0.125,0.018306636155606407,Tuesday
3,2024-01-09,19,2,1103,8.0,4.43,12,53.07,2,160,6875237.1,80,28,4,0.16666666666666666,0.010879419764279238,Tuesday
3,2024-01-09,19,3,1569,10.0,2.99,0,0.0,0,0,6875237.1,70,28,4,0.0,0.0,Tuesday
3,2024-01-09,20,1,414,10.0,8.65,6,51.86,1,100,6875120.74,100,28,4,0.16666666666666666,0.014492753623188406,Tuesday
3,2024-01-09,20,2,1119,8.0,4.42,14,61.51,1,80,6875120.74,80,28,4,0.07142857142857142,0.012511170688114389,Tuesday
3,2024-01-09,20,3,1469,8.0,3.0,1,2.99,0,0,6875120.74,70,28,4,0.0,0.0006807351940095302,Tuesday
3,2024-01-09,21,1,361,10.0,8.61,2,17.2,0,0,6875103.4,100,28,4,0.0,0.00554016620498615,Tuesday
3,2024-01-09,21,2,938,12.0,4.4,3,0.15,0,0,6875103.4,80,28,4,0.0,0.0031982942430703624,Tuesday
3,2024-01-09,21,3,1729,11.0,2.97,0,0.0,0,0,6875103.4,70,28,4,0.0,0.0,Tuesday
3,2024-01-09,22,1,290,8.0,8.59,14,119.54,3,300,6874847.17,100,28,4,0.21428571428571427,0.04827586206896552,Tuesday
3,2024-01-09,22,2,779,5.0,4.44,31,136.68,3,240,6874847.17,80,28,4,0.0967741935483871,0.03979460847240052,Tuesday
3,2024-01-09,22,3,1353,10.0,2.95,0,0.0,0,0,6874847.17,70,28,4,0.0,0.0,Tuesday
3,2024-01-09,23,1,167,1.0,8.73,28,242.65,2,200,6874265.34,100,28,4,0.07142857142857142,0.16766467065868262,Tuesday
3,2024-01-09,23,2,413,1.0,4.43,72,318.52,3,240,6874265.34,80,28,4,0.041666666666666664,0.17433414043583534,Tuesday
3,2024-01-09,23,3,489,4.0,2.97,7,20.65,0,0,6874265.34,70,28,4,0.0,0.014314928425357873,Tuesday
3,2024-01-10,0,1,81,1.0,8.73,12,104.11,1,100,6873997.48,100,29,4,0.08333333333333333,0.14814814814814814,Wednesday
3,2024-01-10,0,2,220,1.0,4.44,36,159.39,0,0,6873997.48,80,29,4,0.0,0.16363636363636364,Wednesday
3,2024-01-10,0,3,423,5.0,2.95,4,4.35,0,0,6873997.48,70,29,4,0.0,0.009456264775413711,Wednesday
3,2024-01-10,1,1,54,1.0,8.7,9,78.0,0,0,6873733.22,100,29,4,0.0,0.16666666666666666,Wednesday
3,2024-01-10,1,2,160,4.0,4.35,9,39.18,0,0,6873733.22,80,29,4,0.0,0.05625,Wednesday
3,2024-01-10,1,3,285,1.0,3.0,49,147.09,2,140,6873733.22,70,29,4,0.04081632653061224,0.17192982456140352,Wednesday
3,2024-01-10,2,1,52,1.0,8.74,11,95.79,0,0,6873602.23,100,29,4,0.0,0.21153846153846154,Wednesday
3,2024-01-10,2,2,131,4.0,4.37,4,17.49,0,0,6873602.23,80,29,4,0.0,0.030534351145038167,Wednesday
3,2024-01-10,2,3,253,3.0,2.99,6,17.71,0,0,6873602.23,70,29,4,0.0,0.023715415019762844,Wednesday
3,2024-01-10,3,1,46,4.0,8.59,2,17.16,0,0,6873572.53,100,29,4,0.0,0.043478260869565216,Wednesday
3,2024-01-10,3,2,101,5.0,4.36,5,3.69,0,0,6873572.53,80,29,4,0.0,0.04950495049504951,Wednesday
3,2024-01-10,3,3,165,4.0,2.95,3,8.85,0,0,6873572.53,70,29,4,0.0,0.01818181818181818,Wednesday
3,2024-01-10,4,1,63,4.0,8.65,5,43.12,0,0,6873423.85,100,29,4,0.0,0.07936507936507936,Wednesday
3,2024-01-10,4,2,140,2.0,4.4,18,79.0,0,0,6873423.85,80,29,4,0.0,0.12857142857142856,Wednesday
3,2024-01-10,4,3,245,3.0,2.96,9,26.55,0,0,6873423.85,70,29,4,0.0,0.036734693877551024,Wednesday
3,2024-01-10,5,1,162,5.0,8.62,7,43.09,0,0,6873014.62,100,29,4,0.0,0.043209876543209874,Wednesday
